rank_eng,count_eng,token
13526,1,portent
13527,1,portentous
13528,1,portentously
13529,1,portioned
13530,1,portioning
13531,1,portions
13532,1,positing
13533,1,positionality
13534,1,positivistic
13535,1,possessive
13536,1,possessiveness
13537,1,possessor
13538,1,possibilitee
13539,1,postal
13540,1,postcolonized
13541,1,posters
13542,1,posthumous
13543,1,postmodernists
13544,1,postponement
13545,1,postulates
13546,1,postural
13547,1,potency
13548,1,pounding
13549,1,pounds
13550,1,pouting
13551,1,poutings
13552,1,povre
13553,1,pow
13554,1,pr
13555,1,practicing
13556,1,practitioner
13557,1,practitioners
13558,1,pragmatic
13559,1,pranks
13560,1,prayers
13561,1,praying
13562,1,preached
13563,1,preacher
13564,1,preachers
13565,1,precarious
13566,1,precariously
13567,1,precariousness
13568,1,precedent
13569,1,precepts
13570,1,precipitates
13571,1,precluded
13572,1,precludes
13573,1,preconceptions
13574,1,precursors
13575,1,precut
13576,1,predating
13577,1,predatory
13578,1,predergast
13579,1,predergrast
13580,1,predestined
13581,1,predetermine
13582,1,predicate
13583,1,predicates
13584,1,predictable
13585,1,predictably
13586,1,predictive
13587,1,predominantly
13588,1,predominating
13589,1,preeminence
13590,1,preeminent
13591,1,prefaces
13592,1,preferable
13593,1,prefixes
13594,1,prefixing
13595,1,prehistoric
13596,1,prejudiced
13597,1,prejudices
13598,1,prematurely
13599,1,prendick
13600,1,preoccupations
13601,1,preordained
13602,1,prep
13603,1,preparation
13604,1,preparations
13605,1,prepared
13606,1,preparedness
13607,1,prepoliticized
13608,1,prerequisite
13609,1,prerogative
13610,1,pres
13611,1,preschool
13612,1,presciently
13613,1,prescribes
13614,1,presences
13615,1,presentations
13616,1,presently
13617,1,preseruation
13618,1,preserver
13619,1,presides
13620,1,pressing
13621,1,pressuring
13622,1,prestige
13623,1,presumed
13624,1,presupposes
13625,1,pretend
13626,1,pretends
13627,1,pretense
13628,1,pretensions
13629,1,preterite
13630,1,prevail
13631,1,prevailed
13632,1,previews
13633,1,prey
13634,1,preyed
13635,1,pricelessness
13636,1,prices
13637,1,prided
13638,1,primal
13639,1,primeval
13640,1,priming
13641,1,primo
13642,1,princely
13643,1,princeton
13644,1,principled
13645,1,priori
13646,1,prioritizing
13647,1,priority
13648,1,pristine
13649,1,privy
13650,1,prize
13651,1,prized
13652,1,prizes
13653,1,probabilities
13654,1,probability
13655,1,probe
13656,1,probing
13657,1,problematized
13658,1,problematizes
13659,1,problematizing
13660,1,proceeding
13661,1,processed
13662,1,proclivity
13663,1,prodded
13664,1,productions
13665,1,profess
13666,1,professes
13667,1,professionalization
13668,1,professionals
13669,1,professions
13670,1,profitable
13671,1,profre
13672,1,profusion
13673,1,progenitors
13674,1,progeny
13675,1,programme
13676,1,progressing
13677,1,projection
13678,1,projections
13679,1,prolong
13680,1,promising
13681,1,promontory
13682,1,pronged
13683,1,pronouncement
13684,1,pronounces
13685,1,pronouns
13686,1,prop
13687,1,propagate
13688,1,propelled
13689,1,propels
13690,1,propensity
13691,1,prophecies
13692,1,prophetically
13693,1,proponent
13694,1,proportion
13695,1,proposal
13696,1,proposals
13697,1,proposing
13698,1,proposition
13699,1,propounds
13700,1,proprietor
13701,1,propsero
13702,1,prosaically
13703,1,prosecution
13704,1,proselytizing
13705,1,prospered
13706,1,prospering
13707,1,prostitute
13708,1,prostitution
13709,1,protean
13710,1,protected
13711,1,protectively
13712,1,protracted
13713,1,prouinces
13714,1,provenance
13715,1,proverb
13716,1,proverbs
13717,1,provider
13718,1,province
13719,1,provoked
13720,1,provoking
13721,1,prowess
13722,1,prowler
13723,1,prudent
13724,1,prudently
13725,1,prudishness
13726,1,prys
13727,1,psalms
13728,1,pseudo
13729,1,pseudonymous
13730,1,pseudonymously
13731,1,psp
13732,1,psyches
13733,1,psychiatric
13734,1,psychiatrist
13735,1,psychiatry
13736,1,psychical
13737,1,psychoanalyst
13738,1,psychoanalysts
13739,1,psychoanalyze
13740,1,psychoanalyzed
13741,1,psychologist
13742,1,psychologists
13743,1,psychopathologies
13744,1,psychotherapeuticly
13745,1,psychotherapists
13746,1,pta
13747,1,publically
13748,1,publications
13749,1,publicized
13750,1,publicizing
13751,1,publishers
13752,1,pucci
13753,1,puddles
13754,1,puerile
13755,1,pulsed
13756,1,puma
13757,1,punchline
13758,1,punctuated
13759,1,puncture
13760,1,punctured
13761,1,punctures
13762,1,puncturing
13763,1,puns
13764,1,puppet
13765,1,purchased
13766,1,purchasing
13767,1,purgatorial
13768,1,purgatories
13769,1,purging
13770,1,purify
13771,1,purported
13772,1,purposed
13773,1,pursestrings
13774,1,pursued
13775,1,pursues
13776,1,purveyor
13777,1,purviews
13778,1,pus
13779,1,pussy
13780,1,putrid
13781,1,putrified
13782,1,putty
13783,1,puzzle
13784,1,qualification
13785,1,qualifiers
13786,1,qualify
13787,1,qualitative
13788,1,quantify
13789,1,quantity
13790,1,quarantined
13791,1,quarreled
13792,1,quarter
13793,1,quarters
13794,1,quasi
13795,1,quelling
13796,1,quench
13797,1,querying
13798,1,questionably
13799,1,quill
13800,1,quintessentially
13801,1,quiz
13802,1,quod
13803,1,rabble
13804,1,rachel
13805,1,racially
13806,1,rack
13807,1,racket
13808,1,radiates
13809,1,rafael
13810,1,rages
13811,1,ragged
13812,1,railroad
13813,1,rainstorm
13814,1,rake
13815,1,ralph
13816,1,ran
13817,1,ranged
13818,1,ranging
13819,1,rant
13820,1,raped
13821,1,raphael
13822,1,rapport
13823,1,rascals
13824,1,rash
13825,1,ratified
13826,1,rationalization
13827,1,rationally
13828,1,raul
13829,1,ravages
13830,1,ray
13831,1,rays
13832,1,reacting
13833,1,readerly
13834,1,readied
13835,1,reaffirmation
13836,1,reaffirms
13837,1,realizations
13838,1,realms
13839,1,reaping
13840,1,reappear
13841,1,reappears
13842,1,reaps
13843,1,reasonably
13844,1,reassert
13845,1,reasserts
13846,1,reassurance
13847,1,reassure
13848,1,reauthorize
13849,1,reawakening
13850,1,rebirth
13851,1,rebuke
13852,1,rebuking
13853,1,rebury
13854,1,rebuttals
13855,1,recalled
13856,1,recant
13857,1,recanting
13858,1,recapitulate
13859,1,recast
13860,1,receding
13861,1,receivers
13862,1,recesses
13863,1,recipes
13864,1,reciprocal
13865,1,reckless
13866,1,reckoned
13867,1,recognised
13868,1,recoiled
13869,1,recollects
13870,1,recommendation
13871,1,recommendations
13872,1,recommended
13873,1,reconceive
13874,1,reconceptualize
13875,1,reconcilable
13876,1,reconciling
13877,1,reconfiguration
13878,1,reconfiguring
13879,1,reconnecting
13880,1,reconsideration
13881,1,reconstituting
13882,1,reconstruct
13883,1,reconstructed
13884,1,reconstructing
13885,1,recount
13886,1,recover
13887,1,recreational
13888,1,recruitment
13889,1,recumbent
13890,1,recuperate
13891,1,recuperates
13892,1,recuperative
13893,1,recurrent
13894,1,recurs
13895,1,recycled
13896,1,redeem
13897,1,redefined
13898,1,redefining
13899,1,redefinition
13900,1,rediscover
13901,1,redneck
13902,1,redundancy
13903,1,redundant
13904,1,reemergence
13905,1,reenacting
13906,1,reenactments
13907,1,reengage
13908,1,rees
13909,1,reestablishes
13910,1,reexperience
13911,1,refashion
13912,1,refashioned
13913,1,referencing
13914,1,referral
13915,1,refinement
13916,1,reflective
13917,1,reflexive
13918,1,refocus
13919,1,reformation
13920,1,reformations
13921,1,reformatory
13922,1,reformist
13923,1,reforms
13924,1,reformulate
13925,1,refoundation
13926,1,refuge
13927,1,refugee
13928,1,refusals
13929,1,refutable
13930,1,regaining
13931,1,regimen
13932,1,regiment
13933,1,regionalism
13934,1,regionally
13935,1,regioun
13936,1,registered
13937,1,registering
13938,1,registers
13939,1,regressing
13940,1,regression
13941,1,regressive
13942,1,regulative
13943,1,regulators
13944,1,regurgitate
13945,1,regurgitates
13946,1,rehabilitation
13947,1,rehersid
13948,1,rehersyng
13949,1,reify
13950,1,reigned
13951,1,reigns
13952,1,reimaginings
13953,1,rein
13954,1,reincarnation
13955,1,reincorporate
13956,1,reincorporation
13957,1,reinforcing
13958,1,reinscribing
13959,1,reinstate
13960,1,reinstated
13961,1,reinstates
13962,1,reinterprets
13963,1,reintroduction
13964,1,reiterations
13965,1,rejecting
13966,1,rejections
13967,1,rejoice
13968,1,relatable
13969,1,relater
13970,1,relaxation
13971,1,releases
13972,1,relegation
13973,1,relent
13974,1,relentlessly
13975,1,reliability
13976,1,relieve
13977,1,relinquish
13978,1,relinquishing
13979,1,relished
13980,1,relived
13981,1,reluctantly
13982,1,remade
13983,1,remarkable
13984,1,remarkably
13985,1,reminders
13986,1,reminiscences
13987,1,reminisces
13988,1,remodeling
13989,1,remorsefulness
13990,1,remote
13991,1,removes
13992,1,rend
13993,1,rending
13994,1,renege
13995,1,renew
13996,1,renews
13997,1,renounced
13998,1,renown
13999,1,renowned
14000,1,rent
14001,1,renting
14002,1,rené
14003,1,reoccur
14004,1,reoccurrences
14005,1,repast
14006,1,repay
14007,1,repeat
14008,1,repelled
14009,1,repellent
14010,1,repentence
14011,1,reperformed
14012,1,reperforms
14013,1,replacement
14014,1,replete
14015,1,replicated
14016,1,replicates
14017,1,replicating
14018,1,replyeth
14019,1,replying
14020,1,repress
14021,1,represses
14022,1,reprieve
14023,1,reprimand
14024,1,reprimanded
14025,1,reprimands
14026,1,reprinted
14027,1,reproach
14028,1,reproducing
14029,1,reproductions
14030,1,reproof
14031,1,repudiate
14032,1,repudiates
14033,1,repudiation
14034,1,repugnant
14035,1,repulsion
14036,1,reputable
14037,1,requiring
14038,1,reread
14039,1,rereading
14040,1,rereads
14041,1,res
14042,1,researched
14043,1,researcher
14044,1,researches
14045,1,resemble
14046,1,resentments
14047,1,reservation
14048,1,reserves
14049,1,reshape
14050,1,reshaping
14051,1,resided
14052,1,residence
14053,1,residency
14054,1,residing
14055,1,residual
14056,1,resignify
14057,1,resilience
14058,1,resilient
14059,1,resin
14060,1,resolves
14061,1,resonances
14062,1,resonated
14063,1,resort
14064,1,resound
14065,1,resounded
14066,1,respectful
14067,1,respecting
14068,1,respects
14069,1,restaurant
14070,1,restlessly
14071,1,restraints
14072,1,restricting
14073,1,resurrection
14074,1,retail
14075,1,retaining
14076,1,retaliated
14077,1,retaliation
14078,1,retelling
14079,1,retellings
14080,1,retemporalized
14081,1,reticent
14082,1,retractiouns
14083,1,retributive
14084,1,retrieve
14085,1,reused
14086,1,reve
14087,1,revelations
14088,1,revelatory
14089,1,reverberate
14090,1,revere
14091,1,revered
14092,1,reverence
14093,1,reverent
14094,1,reverential
14095,1,reversals
14096,1,reversed
14097,1,reviews
14098,1,reviled
14099,1,revised
14100,1,revises
14101,1,revising
14102,1,revisiting
14103,1,revisits
14104,1,reviving
14105,1,revocation
14106,1,revoke
14107,1,revolts
14108,1,revolutionaries
14109,1,revolutionised
14110,1,revolutions
14111,1,revolver
14112,1,rewards
14113,1,rework
14114,1,reworked
14115,1,reworking
14116,1,rewrite
14117,1,rewrites
14118,1,rewriting
14119,1,reyne
14120,1,rhapsodizes
14121,1,rhapsody
14122,1,rhetorics
14123,1,rhymed
14124,1,rice
14125,1,riches
14126,1,richest
14127,1,riddled
14128,1,rides
14129,1,ridiculing
14130,1,rids
14131,1,rifke
14132,1,rift
14133,1,righted
14134,1,righteous
14135,1,rightly
14136,1,rigidified
14137,1,rigidity
14138,1,rigor
14139,1,riley
14140,1,rioted
14141,1,rioting
14142,1,ripe
14143,1,rival
14144,1,rivals
14145,1,roaches
14146,1,roadmap
14147,1,roam
14148,1,roaming
14149,1,roaring
14150,1,roars
14151,1,robb
14152,1,robber
14153,1,robbins
14154,1,robot
14155,1,robust
14156,1,roderick
14157,1,roguish
14158,1,roguishness
14159,1,roll
14160,1,rolled
14161,1,rolls
14162,1,romances
14163,1,romania
14164,1,romanized
14165,1,romanticism
14166,1,romanticization
14167,1,romanticizes
14168,1,roms
14169,1,rood
14170,1,roof
14171,1,rooks
14172,1,roommate
14173,1,rooting
14174,1,rootless
14175,1,rope
14176,1,rosaline
14177,1,rosamoned
14178,1,rosanne
14179,1,rosenheck
14180,1,rosses
14181,1,rosy
14182,1,rothschild
14183,1,rotting
14184,1,rounding
14185,1,roundly
14186,1,rousing
14187,1,routed
14188,1,routes
14189,1,routinely
14190,1,routinize
14191,1,row
14192,1,roweling
14193,1,rowland
14194,1,rows
14195,1,royalty
14196,1,rubber
14197,1,rudolph
14198,1,rudy
14199,1,ruff
14200,1,ruffians
14201,1,ruggedness
14202,1,rumanian
14203,1,rummages
14204,1,rumors
14205,1,rush
14206,1,russell
14207,1,russia
14208,1,rust
14209,1,rye
14210,1,sabotage
14211,1,sack
14212,1,sacrafising
14213,1,sacramental
14214,1,saddam
14215,1,sadly
14216,1,safeguard
14217,1,safer
14218,1,sagacity
14219,1,saharan
14220,1,sailing
14221,1,sailor
14222,1,saintly
14223,1,salience
14224,1,salubrious
14225,1,sampling
14226,1,sanctification
14227,1,sanctioned
14228,1,sanctions
14229,1,sandman
14230,1,sandweiss
14231,1,sandwiched
14232,1,sandymount
14233,1,sanguine
14234,1,sanitation
14235,1,sanitized
14236,1,sank
14237,1,sarcastic
14238,1,sartre
14239,1,sates
14240,1,satin
14241,1,satirizes
14242,1,satisfactory
14243,1,saturate
14244,1,saussure
14245,1,savageness
14246,1,savagery
14247,1,savvy
14248,1,scala
14249,1,scandal
14250,1,scanty
14251,1,scapegoats
14252,1,scarce
14253,1,scarf
14254,1,scarred
14255,1,scarves
14256,1,scathach
14257,1,scathing
14258,1,scatterbrained
14259,1,scattered
14260,1,scavenger
14261,1,scenarios
14262,1,scenery
14263,1,scents
14264,1,schaffer
14265,1,scheduled
14266,1,schema
14267,1,schism
14268,1,schlemiel
14269,1,scholarly
14270,1,schoolhouse
14271,1,schooltime
14272,1,scientists
14273,1,scieszka
14274,1,scolded
14275,1,scolds
14276,1,scores
14277,1,scorned
14278,1,scorns
14279,1,scraps
14280,1,scratching
14281,1,scrawled
14282,1,scrawling
14283,1,screaming
14284,1,screech
14285,1,screens
14286,1,scribble
14287,1,scribbled
14288,1,scribbles
14289,1,scribe
14290,1,scripting
14291,1,scripts
14292,1,scrolling
14293,1,scrutinize
14294,1,sculpture
14295,1,scurry
14296,1,seabird
14297,1,sealed
14298,1,searched
14299,1,seared
14300,1,seasoned
14301,1,seats
14302,1,secondhand
14303,1,secrete
14304,1,sector
14305,1,secur
14306,1,securing
14307,1,sediment
14308,1,seduction
14309,1,seductive
14310,1,seeker
14311,1,seemliest
14312,1,seene
14313,1,seep
14314,1,seeped
14315,1,seest
14316,1,seethes
14317,1,segregated
14318,1,segregation
14319,1,seith
14320,1,seize
14321,1,seizes
14322,1,sekula
14323,1,selecting
14324,1,selectivity
14325,1,selects
14326,1,selfabbreviating
14327,1,selflessness
14328,1,selfprolonging
14329,1,selfsame
14330,1,sells
14331,1,semantic
14332,1,semester
14333,1,semiotic
14334,1,seniority
14335,1,sensationalized
14336,1,sensations
14337,1,sensitivity
14338,1,sentimentalizes
14339,1,separately
14340,1,separatism
14341,1,separatists
14342,1,sept
14343,1,sequences
14344,1,serematikis
14345,1,serenely
14346,1,serener
14347,1,seriousness
14348,1,serv
14349,1,servest
14350,1,settles
14351,1,settling
14352,1,seventy
14353,1,severing
14354,1,severity
14355,1,sewers
14356,1,sexist
14357,1,sexy
14358,1,seyd
14359,1,shadows
14360,1,shake
14361,1,shakes
14362,1,shaky
14363,1,sham
14364,1,shamanistic
14365,1,shamed
14366,1,shameless
14367,1,shapers
14368,1,shark
14369,1,sharks
14370,1,sharpened
14371,1,shattered
14372,1,shaw
14373,1,shearsman
14374,1,shee
14375,1,sheep
14376,1,sheeted
14377,1,shennah
14378,1,shepheards
14379,1,shewn
14380,1,shields
14381,1,shine
14382,1,shining
14383,1,shinning
14384,1,ships
14385,1,shipwreck
14386,1,shipwrecked
14387,1,shirks
14388,1,shit
14389,1,shitless
14390,1,shoah
14391,1,shockingly
14392,1,shoddy
14393,1,shoetops
14394,1,sholde
14395,1,shopping
14396,1,shored
14397,1,shores
14398,1,shortage
14399,1,shorts
14400,1,shotgun
14401,1,shouldn
14402,1,shouted
14403,1,shove
14404,1,shoves
14405,1,showcasing
14406,1,showdown
14407,1,shrew
14408,1,shrine
14409,1,shrinks
14410,1,shrouded
14411,1,shrouding
14412,1,shrug
14413,1,shrunken
14414,1,shtetl
14415,1,shuffles
14416,1,sickened
14417,1,sided
14418,1,sideways
14419,1,sidhwa
14420,1,sierras
14421,1,sighed
14422,1,sighting
14423,1,signed
14424,1,signet
14425,1,signifiable
14426,1,signified
14427,1,signposts
14428,1,sikh
14429,1,silk
14430,1,silkily
14431,1,sill
14432,1,silverman
14433,1,similes
14434,1,simons
14435,1,simpler
14436,1,simplest
14437,1,simplification
14438,1,simplifications
14439,1,simplified
14440,1,simplify
14441,1,simulating
14442,1,sinew
14443,1,singaporean
14444,1,singling
14445,1,sinister
14446,1,sinking
14447,1,sinks
14448,1,sinner
14449,1,sinners
14450,1,sion
14451,1,sirona
14452,1,sisters
14453,1,sith
14454,1,situating
14455,1,sizable
14456,1,skaldi
14457,1,skeptics
14458,1,sketch
14459,1,sketched
14460,1,skid
14461,1,skinned
14462,1,skip
14463,1,skipping
14464,1,skirt
14465,1,skirts
14466,1,skull
14467,1,slack
14468,1,slain
14469,1,slant
14470,1,slaps
14471,1,slate
14472,1,slaughter
14473,1,slaughtering
14474,1,slav
14475,1,slay
14476,1,slaying
14477,1,sleek
14478,1,sleepiness
14479,1,sleepy
14480,1,sleeth
14481,1,sleight
14482,1,sleipnir
14483,1,sleuth
14484,1,slew
14485,1,slight
14486,1,sligo
14487,1,slips
14488,1,slogan
14489,1,sloth
14490,1,slowing
14491,1,slums
14492,1,smaller
14493,1,smartly
14494,1,smelled
14495,1,smells
14496,1,smiting
14497,1,smoke
14498,1,snakes
14499,1,snap
14500,1,snapping
14501,1,snappy
14502,1,snapshot
14503,1,snares
14504,1,snatched
14505,1,snatches
14506,1,snatching
14507,1,sneak
14508,1,sneakers
14509,1,sneaks
14510,1,sneers
14511,1,snickering
14512,1,snip
14513,1,snorri
14514,1,snowball
14515,1,snubbing
14516,1,sober
14517,1,sobered
14518,1,sociability
14519,1,sociable
14520,1,socialized
14521,1,sociopolitical
14522,1,sociorhetorical
14523,1,socks
14524,1,sofa
14525,1,softening
14526,1,softer
14527,1,softly
14528,1,sohn
14529,1,solace
14530,1,solemn
14531,1,solemnity
14532,1,solicits
14533,1,solidification
14534,1,solidify
14535,1,soliloquies
14536,1,sollors
14537,1,solo
14538,1,solved
14539,1,somatic
14540,1,somatization
14541,1,someday
14542,1,somnivolencies
14543,1,sonnet
14544,1,soothe
14545,1,sophisticated
14546,1,soppy
14547,1,sordid
14548,1,sordidness
14549,1,sorrows
14550,1,sorry
14551,1,sorter
14552,1,sorting
14553,1,sot
14554,1,soule
14555,1,souls
14556,1,southern
14557,1,sovereign
14558,1,sovereigns
14559,1,sow
14560,1,sows
14561,1,spain
14562,1,spake
14563,1,spaltung
14564,1,spanning
14565,1,spans
14566,1,sparked
14567,1,sparklers
14568,1,spasms
14569,1,spattered
14570,1,spawn
14571,1,speakeasy
14572,1,speakers
14573,1,spear
14574,1,spec
14575,1,specially
14576,1,specified
14577,1,specifying
14578,1,spectrum
14579,1,speculate
14580,1,speculates
14581,1,speculative
14582,1,speechless
14583,1,speechlessness
14584,1,speed
14585,1,speedily
14586,1,spelled
14587,1,spewed
14588,1,spider
14589,1,spies
14590,1,spikes
14591,1,spiky
14592,1,spin
14593,1,spiral
14594,1,spiraling
14595,1,spiritualist
14596,1,spiteful
14597,1,splendors
14598,1,spluttering
14599,1,spoil
14600,1,spoils
14601,1,spoilt
14602,1,sponging
14603,1,sponsors
14604,1,spontaneous
14605,1,sporting
14606,1,sportsperson
14607,1,sportspersonship
14608,1,sportswoman
14609,1,sporty
14610,1,spotlight
14611,1,spotting
14612,1,spouse
14613,1,spouses
14614,1,spouts
14615,1,spreading
14616,1,spree
14617,1,springboard
14618,1,sprinkling
14619,1,sprout
14620,1,spurn
14621,1,spurs
14622,1,sputtered
14623,1,squabble
14624,1,squalor
14625,1,squares
14626,1,squatting
14627,1,squeal
